protocol_name,knesset_number,protocol_type,speaker_name,sentence_text
18_ptv_139917.docx,18,committee,יעקב גנות,"מה כן ? מדינת ישראל השקיעה הרבה מאוד ועוד פעם אני אומר , השילוב של כל הגורמים , האכיפה , ההסברה , החינוך , הרתעה , תשתיות , הביאו את התוצאה . על פי חוק , בתום ארבע שנים , שר התחבורה יבדוק את התאמתה , את תפקודה , את יעדיה , את הישגיה ואת כל מה שקשור . אנחנו פועלים בימים אלה לזירוז מינוי חברי המועצה . זה במסגרת משרד התחבורה ."
18_ptv_139917.docx,18,committee,יעקב גנות,"בשנת 96' אותה גברת שהיתה אז מטפלת נמצאת גם היום , דר' רחל רותם , היא קיבלה אז והיום אותם 11 מיליון שקל לכיתות הנמוכות . לשאלות אדוני וגברתי בנושא המנהל הכללי ויושבת ראש המועצה ; משרד החינוך אמרו ש'בגלל בעיות שיש לנו , אם בשנת 2008 שמנו איקס כסף לכיתות הגבוהות , י' וי""א' , השנה הם אומרים 'אנחנו לא מוכנים לתת' . מצד אחד , אנחנו לא נפגע , וברור לי שאם אתה משפיע באותן הנקודות ששם ההשפעה משפיעה על כל הסיפור הזה , על כל נושא נפגעים בתאונות דרכים , נעשה את הכל ונשקיע . הוועדה התכנסה לדיון נוסף , הפער בין דיון לדיון זה שבוע , עשרה ימים והנה 21 יום מאז הפרסום וזה יצא , כעובדה , בדיוק יום לפני התפזרות או פיזור המועצה ."
18_ptv_139917.docx,18,committee,יעקב גנות,"אין ויכוח ואין חולק שהתקציב הזה השפיע על עקומת תאונות הדרכים . בניגוד למה שהיה קודם , בשנה הבאה קודם כל וידאנו ששיא הירידה שכמוה אף אחד לא חזה ולא חלם לא תחזור , התקציב ב- 2010 יהיה גדול יותר , כבר יש סיכום עם משרד האוצר שאנחנו נקבל תוספת באותם תחומים , כשהדגש הוא על תשתיות שהשפיעו או שישפיעו על עקומת תאונות הדרכים . אני חוזר בשלישית , נעשה את הכל לעזור , לא בִּמקום ולא לפגוע בעצמאות ולא לעשות שום דבר , אלא לעזור לרשות לעבור את התקופה הזאת ובהזדמנות זו אני רוצה לברך ולהודות לממלא המקום שעושה עבודה מעולה . ואני אבהיר את עצמי . בסוף 2008 קוצץ התקציב כשהרשות היתה בהרכב מלא , הרשות פעלה עם מנהל כללי , יושבת ראש , מועצה מלאה , עם שר שנה שלישית שהוביל את ועדת שיינין , ואז התקציב של הארגון הזה קוצץ ."
18_ptv_139917.docx,18,committee,יעקב גנות,"אני יודע , אדוני , לאן אתה מכוון . כרגע המצב הוא כזה שכרגע אין יושבת ראש או יושב ראש , אין מועצה . התקציב קוצץ מ- 26 ל- 15 מיליון , למען הדיוק . שאלת לגבי ההיסטוריה . זאת אומרת התקציב קודם כל זהה לשנה שעברה , דבר שני , כבר יש לי סיכום עם משרד האוצר , אז יש מי שמייצג אותם -  - -"
18_ptv_139917.docx,18,committee,יעקב גנות,"אדוני , עמדתי כמנהל כללי של משרד התחבורה היא כן , אבל אני צריך לדבר עם השר . זה נושא אחד . קודם כל התקציב קוצץ לפני שנתיים , לא השנה וגם לא בשנה שעברה . אין ויכוח . אני לא בטוח שבאותה תקופה לקחו בחשבון בדיוק את התאריכים המדויקים של סיום כהונתה , אבל על זה יושבת הראש יכלה לתת תשובה ."
18_ptv_139917.docx,18,committee,יעקב גנות,"הגיעה בדיוק יום לפני פתיחת המכרזים . לא קוצץ . היה ניסיון להוסיף בכיתות הגבוהות . ניסיון יש לי משנת 96' ולא התאכזבתי פעם אחת מסיכומים מול אגף התקציבים , בטח לא אתאכזב הפעם . יש מודעות , יש דגש ."
18_ptv_139917.docx,18,committee,יעקב גנות,"יש מצב נתון שבחודש אוגוסט , לאור חילוקי דעות בין יושבת ראש המועצה ובין המנהל הכללי , המנהל הכללי החליט לסיים את תפקידו . ויש תוצאות טובות . ב- 15 לחודש הבא יש דיון בראשותו של יושב ראש ועדת שרים לבטיחות בדרכים , השר ישראל כץ , הנושא השלישי שיועלה הוא נושא תקצוב משרד החינוך לנושא בטיחות בדרכים . שר התחבורה ממונה על כולם . שתיים , כשהיה שר תחבורה אחר , בשיעור קומה לא פחות , במעמד לא פחות , עם אותם השחקנים שיושבים פה שמגבים את שר התחבורה , התקציב ירד ל- 330 ואף אחד לא אמר מלה ."
18_ptv_139917.docx,18,committee,יעקב גנות,"לפני כשבועיים , אם אני לא טועה , באה יושבת הראש והודיעה לשר התחבורה שלאור עומסים , תפקודה הנוסף , היא מבקשת לסיים את תפקידה . במועצה היוצאת היה . היינו ערים לעובדה שהמנהל הכללי התפטר ואין מנהל כללי עד שלא גומרים את כל תהליך המינוי , מונה ממלא מקום שעבד עם הפורום שניהל את הרשות עד עכשיו , עם המועצה , עם יושבת הראש , ולא שמעתי הערה אחת במשך כל התקופה הזאת כך שלא אלמן ישראל . אנחנו עושים את הכל ונעשה את הכל מפני שאנחנו יודעים מה המשמעות של שמירת , אני לא רוצה לומר המשך הורדת עקומת התאונות , שמירת המצב -  - - אדוני , מבחינתנו אני מתחייב בשם שר התחבורה , לעשות מאמץ עילאי שהשמות יועברו לוועדת שפניץ בזמן המינימלי ."
18_ptv_139917.docx,18,committee,יעקב גנות,"אם החוק מחייב , אז הנושא לא לדיון בכלל . אדוני , תאמין לי שכל בוקר דבר ראשון , בשעה שש בבוקר , אני בודק את מצב תאונות הדרכים . במשרד החינוך , במסגרת הרשות , לא קוצץ שקל . תחבורה ציבורית באותם המקומות , זה אני יודע שאנחנו עושים . אני משוכנע שמדובר בשמות של בעלי תפקידים ובעלי מעמד כזה שיכבדו את המועצה ."
18_ptv_139917.docx,18,committee,יעקב גנות,"זה חסר , אין מנהל כללי כרגע , אבל אנחנו עושים הכל , כל מה שביכולתנו , כדי שהנושא הזה לא יפגע בתפקוד הרשות . הדגש הזה כמה הרוגים , זה שבחיפה נהרגו שניים בכניסה לגשר פז , אי אפשר עכשיו להגיד שניים משם ועוד שניים מכביש 70 , זה כבר ארבע . בשנה שעברה היה 350 , השנה זה 350 ויש לי סיכום לתוספת . אני רוצה להזכיר פה את תאונת יוזרי , 17 הרוגים בצומת גולני , ואני רוצה להזכיר את התאונה בדרום , כך שהיה יום כזה , כואב לכולנו , חיפשנו את המשותף , ריכזנו את פורום הביטחון של מדינת ישראל , פנינו למשרד האוצר במיידית , קיבלנו תקצוב במיידי , הגברנו את הפעילות באותם הכבישים של שלוש ספרות וארבע ספרות , שהפיקוח של המשטרה , בהיותה דלת כח אדם , תוגבר במיידי , הנחינו את מע""צ מיד לבדוק את כל אותם המקומות שאפשר להשקיע כדי לנסות לאותו יום של תשעה או עשרה הרוגים לתת מענה במיידית , לזעזע את כל אלה שנוסעים באותם המקומות שחלק מהתאונות קרו . כן , לקחתי גם לתשומת לבי ."
18_ptv_139917.docx,18,committee,יעקב גנות,"המשטרה מקבלת 65 מיליון . ישנו פה ממלא המקום , הוא יכול להשיב . בואו לא נשכח , הירידה זה לא משהו ערטילאי ולא משהו שבא מהגורל , פעם למטה , פעם מלמעלה . מאה אחוז . במקביל השר פועל בקשר למינוי נציגי ציבור ."
18_ptv_139917.docx,18,committee,יעקב גנות,"דרך אגב , תשתיות . עובדה שהוא היה ממלא מקום גם בתקופה שהיתה מועצה והיתה יושבת ראש , אבל מה לעשות , יש ביורוקרטיה הכרחית ואנחנו צריכים לעבור את זה ונעבור את זה . תקופה קצרה , מקסימום שבועיים . אחת . התקציב לא קוצץ , אלא המאטצ'ינג של משרד החינוך -  - -"
18_ptv_139917.docx,18,committee,יעקב גנות,"באגף התנועה , והמשטרה בכלל , אוהבים מצגות ואוהבים סטטיסטיקות . בעצם התאריכים הם תאריכים רציפים וקבועים בחוק , לא היתה באפשרותנו להקדים או לאחר . במקור הייתי יותר יפה . שר התחבורה קיבל את בקשתה . כל בוקר זה הדבר הראשון , אבל בניסיוני הרב ובגילי המופלג למדתי שכל שנתיים שלוש יש יום כזה ."
